transaction_id,user_id,transaction_date,amount,transaction_type,status,payment_method,device_type
T00012519,U001963,2023-04-01 00:35:40,138.97,Investment,Success,Credit Card,iOS
T00015925,U010795,2023-03-05 11:07:16,166.3,P2P Transfer,Success,UPI,Android
T00007788,U002547,2024-06-26 05:50:13,45.21,Bill Payment,Success,Debit Card,Web
T00006165,U007777,2024-03-06 21:27:58,201.66,P2P Transfer,Success,Credit Card,Android
T00021028,U003075,2023-11-05 00:13:51,285.83,P2P Transfer,Success,Debit Card,Android
T00022285,U004859,2024-03-07 02:55:44,310.55,Wallet Load,Success,UPI,Web
T00050110,U007209,2023-07-18 22:58:52,420.64,P2P Transfer,Success,UPI,Android
T00051536,U010990,2023-04-02 09:58:28,356.66,Card Spend,Success,UPI,Android
T00019816,U007847,2024-06-21 11:44:04,136.39,Bill Payment,Refunded,Debit Card,iOS
T00031165,U005130,2023-07-12 06:59:23,85.62,Bill Payment,Success,UPI,Android
T00006139,U005556,2024-04-11 04:06:15,287.39,Bill Payment,Success,UPI,iOS
T00016432,U003032,2023-12-08 20:44:33,65.54,Card Spend,Success,Debit Card,Android
T00030910,U002782,2023-08-15 19:28:22,121.85,Wallet Load,Success,UPI,Android
T00041250,U007612,2024-10-03 17:31:12,163.31,P2P Transfer,Success,UPI,Android
T00007795,U007791,2023-08-11 12:54:44,87.93,P2P Transfer,Success,Net Banking,Android
T00036710,U004839,2024-06-15 11:51:13,152.99,P2P Transfer,Success,Debit Card,Android
T00027059,U001942,2024-06-11 21:25:23,148.82,Card Spend,Failed,UPI,Android
T00004971,U001534,2023-02-02 23:12:26,136.7,Card Spend,Success,UPI,Android
T00001067,U005032,2025-03-07 15:14:53,177.12,Bill Payment,Success,UPI,iOS
T00028355,U000212,2023-04-24 06:53:46,58.53,P2P Transfer,Success,Debit Card,Android
T00030619,U003215,2023-08-11 06:58:15,155.72,Card Spend,Success,Net Banking,Android
T00046117,U001251,2024-01-15 04:31:35,52.97,P2P Transfer,Success,Credit Card,Android
T00050734,U002168,2024-03-12 21:46:03,293.05,Investment,Success,Debit Card,Android
T00024203,U003462,2025-02-16 04:57:09,13.81,P2P Transfer,Success,UPI,iOS
T00023380,U003126,2024-04-10 07:10:39,825.91,Card Spend,Refunded,UPI,Android
T00027508,U003412,2023-10-28 19:01:54,36.61,P2P Transfer,Success,UPI,Web
T00041603,U010034,2024-07-06 12:41:59,358.55,P2P Transfer,Success,Debit Card,iOS
T00016037,U000836,2024-11-09 14:43:58,231.86,Wallet Load,Success,Net Banking,Android
T00036065,U005901,2023-10-22 16:05:52,232.48,Investment,Success,Debit Card,Android
T00039687,U011944,2023-04-22 00:09:49,87.34,Card Spend,Success,Credit Card,Android
T00036841,U004207,2024-06-10 23:12:48,50.88,P2P Transfer,Success,Credit Card,Android
T00008191,U001923,2023-06-30 02:51:28,42.18,P2P Transfer,Success,UPI,Android
T00020514,U001631,2025-03-26 13:31:48,33.1,Bill Payment,Success,Credit Card,Android
T00022978,U003615,2024-03-30 06:08:40,61.01,Bill Payment,Success,UPI,iOS
T00036179,U006530,2023-03-12 04:13:37,147.25,Bill Payment,Success,Net Banking,Android
T00020032,U004665,2023-12-21 12:23:33,432.23,P2P Transfer,Success,UPI,Android
T00012909,U000420,2024-03-09 07:53:20,213.48,Card Spend,Success,Credit Card,Android
T00015436,U008427,2023-03-31 01:46:55,216.36,Card Spend,Pending,Wallet,Android
T00002835,U005468,2024-12-24 04:53:15,201.0,Wallet Load,Success,UPI,Android
T00005239,U008547,2024-09-10 10:43:48,60.45,Investment,Success,Net Banking,Android
T00042328,U001912,2023-04-21 00:32:14,200.13,Wallet Load,Success,Debit Card,iOS
T00038658,U005330,2024-03-16 01:03:33,107.53,Investment,Success,Debit Card,iOS
T00013802,U011988,2024-12-31 03:06:57,-10.0,Investment,Refunded,UPI,Android
T00003295,U002087,2024-03-24 06:06:28,67.72,Bill Payment,Success,UPI,Android
T00044158,U010056,2024-03-17 21:13:46,276.26,Bill Payment,Failed,Net Banking,Android
T00021256,U006633,2023-05-26 19:07:50,187.22,Card Spend,Success,UPI,Web
T00024193,U011443,2025-01-12 11:25:58,51.94,Wallet Load,Success,Net Banking,Android
T00026078,U006952,2025-02-14 07:42:36,160.8,P2P Transfer,Refunded,UPI,iOS
T00041558,U010631,2023-05-28 02:53:22,120.72,P2P Transfer,Success,UPI,Android
T00014990,U000721,2023-08-17 07:44:18,42.45,Card Spend,Success,Wallet,Android
T00023485,U000050,2023-08-05 19:07:28,117.45,Investment,Success,UPI,Android
T00040171,U009589,2023-01-29 22:28:42,139.57,Wallet Load,Success,Net Banking,Android
T00026739,U011497,2023-07-20 11:26:58,165.81,P2P Transfer,Pending,Debit Card,Android
T00025300,U008040,2025-02-06 11:42:51,53.91,Wallet Load,Success,UPI,Web
T00034674,U003070,2024-05-14 08:50:25,281.56,Bill Payment,Pending,UPI,Android
T00002932,U007040,2023-09-08 01:42:56,94.91,P2P Transfer,Success,Net Banking,Android
T00012777,U009619,2024-12-16 15:50:54,76.79,Bill Payment,Success,Wallet,iOS
T00025273,U007790,2024-12-01 16:47:51,41.36,Investment,Success,Credit Card,iOS
T00016337,U008866,2025-03-24 20:51:20,552.19,Wallet Load,Success,UPI,Android
T00014155,U002539,2024-09-03 03:58:50,518.14,Card Spend,Success,Wallet,Android
T00042746,U006107,2024-10-05 14:53:50,43.37,Wallet Load,Success,Credit Card,iOS
T00028675,U010247,2023-07-19 00:06:51,72.54,Wallet Load,Success,Debit Card,iOS
T00044038,U005280,2024-12-25 08:05:30,163.5,Wallet Load,Success,UPI,iOS
T00020175,U007388,2023-01-06 13:15:01,258.4,Card Spend,Success,UPI,iOS
T00051102,U010034,2023-03-16 10:52:19,35.06,Bill Payment,Failed,Credit Card,Android
T99990019,MISSING0019,2024-04-17 10:09:21,110.68,Investment,Success,UPI,iOS
T00030951,U007281,2024-12-02 02:30:11,46.85,Wallet Load,Success,Wallet,iOS
T00044005,U008942,2025-02-09 10:37:51,159.55,Card Spend,Success,Debit Card,Android
T00043288,U007176,2024-05-01 16:53:13,73.23,P2P Transfer,Success,UPI,iOS
T00046818,U011815,2023-01-19 08:03:16,239.32,P2P Transfer,Failed,Debit Card,iOS
T00009828,U005861,2023-02-01 01:52:10,45.18,Card Spend,Success,Debit Card,Android
T00016547,U010533,2024-03-08 14:20:35,284.35,Bill Payment,Success,UPI,Web
T00029877,U006891,2024-11-09 06:41:29,180.51,Wallet Load,Success,Debit Card,Android
T00013805,U000285,2023-07-29 05:24:07,76.36,Wallet Load,Success,Net Banking,iOS
T00039566,U007374,2023-05-02 03:00:15,96.36,Wallet Load,Success,Credit Card,iOS
T00016269,U006830,2024-09-11 04:30:35,281.19,P2P Transfer,Success,Wallet,Android
T00033778,U008672,2024-04-21 09:44:23,19.18,Investment,Success,Wallet,Web
T00046329,U001262,2024-08-10 17:29:28,91.22,Bill Payment,Success,UPI,iOS
T00051659,U009508,2023-09-09 13:27:55,239.4,Wallet Load,Success,Debit Card,Web
T00040888,U001087,2025-02-15 21:45:25,101.9,Card Spend,Success,UPI,Android
T00044391,U004353,2024-01-09 22:05:51,40.76,P2P Transfer,Success,Credit Card,Android
T00001730,U011859,2024-02-17 12:02:49,48.29,Card Spend,Success,Credit Card,Android
T00026707,U002742,2024-06-06 21:33:54,432.83,Investment,Failed,UPI,Web
T00045777,U005473,2024-10-19 10:49:31,150.97,Bill Payment,Success,UPI,iOS
T00028237,U000488,2023-09-14 11:13:25,253.29,Investment,Success,Credit Card,iOS
T00048625,U002597,2024-05-19 20:06:04,134.54,Investment,Success,Credit Card,iOS
T00034684,U011078,2024-03-24 09:08:47,80.08,Bill Payment,Success,Wallet,Android
T00040669,U011950,2024-06-17 01:58:27,32.9,Card Spend,Success,Credit Card,Android
T00017723,U009917,2024-07-19 23:13:32,111.1,P2P Transfer,Failed,UPI,Android
T00037923,U005592,2024-10-23 20:23:10,92.95,P2P Transfer,Success,Wallet,Android
T00034936,U008190,2023-09-06 00:56:35,212.44,Bill Payment,Success,UPI,Android
T00029323,U004403,2023-03-25 04:26:29,164.34,Bill Payment,Success,Credit Card,Android
T00036475,U006046,2025-02-14 19:13:08,72.53,P2P Transfer,Success,Debit Card,Android
T00019784,U011160,2024-10-25 16:46:22,23.03,P2P Transfer,Success,Net Banking,Android
T00037541,U003325,2023-05-05 21:09:09,109.5,Wallet Load,Success,UPI,iOS
T00024809,U009249,2024-12-10 13:00:52,50.35,P2P Transfer,Failed,UPI,Web
T00033138,U004732,2023-02-06 23:15:55,527.01,P2P Transfer,Success,Wallet,Android
T00031574,U005071,2023-12-18 07:22:50,156.64,Wallet Load,Failed,UPI,Android
T00030844,U009846,2024-07-05 01:54:14,133.22,Wallet Load,Success,UPI,iOS
T00004178,U002792,2023-02-15 23:26:43,368.01,Wallet Load,Failed,UPI,Android
T00007938,U000845,2024-08-31 03:22:41,89.72,P2P Transfer,Refunded,UPI,Android
T00023201,U010806,2023-04-17 17:51:22,158.02,P2P Transfer,Success,Net Banking,iOS
T00025582,U002526,2023-07-28 19:35:22,42.62,Wallet Load,Success,UPI,Android
T00003255,U008801,2024-10-14 17:59:18,40.3,Wallet Load,Success,UPI,Web
T00004911,U008331,2024-08-12 21:21:54,272.16,P2P Transfer,Success,Credit Card,Android
T00006594,U009039,2023-07-04 20:24:17,46.46,Card Spend,Failed,Net Banking,Android
T00043764,U005677,2023-05-03 20:12:44,45.78,Wallet Load,Success,Wallet,Web
T00005860,U001333,2023-06-30 10:50:18,227.02,P2P Transfer,Success,UPI,Android
T00033199,U001900,2023-02-13 23:43:04,191.33,Bill Payment,Success,Net Banking,iOS
T00019724,U005925,2023-09-03 05:30:21,117.36,P2P Transfer,Success,Wallet,Android
T00026557,U007485,2024-08-18 17:21:02,86.82,P2P Transfer,Success,Debit Card,iOS
T00030768,U003331,2024-05-29 01:27:14,95.96,Wallet Load,Success,UPI,Android
T00018037,U008006,2023-08-08 20:55:57,21.92,Wallet Load,Success,Net Banking,Android
T00011799,U011384,2023-12-17 06:35:19,119.31,Wallet Load,Success,Net Banking,Android
T00006279,U009088,2023-07-09 17:52:28,368.61,Bill Payment,Success,UPI,iOS
T00031299,U001618,2023-06-01 23:57:51,75.09,Card Spend,Success,UPI,iOS
T00005514,U009868,2024-10-02 06:05:24,83.54,Card Spend,Success,Wallet,Android
T00027176,U003166,2024-02-28 23:22:20,55.34,P2P Transfer,Failed,UPI,iOS
T00028362,U009066,2023-08-27 13:17:56,100.97,Card Spend,Success,Debit Card,Android
T00020404,U000245,2023-05-15 23:13:36,64.09,P2P Transfer,Success,Net Banking,Android
T00017251,U005222,2024-12-09 02:51:54,360.59,Investment,Success,UPI,Android
T00008672,U004941,2023-11-29 04:37:31,82.3,Bill Payment,Success,Debit Card,Android
T00016952,U004337,2024-10-05 23:29:17,77.67,Card Spend,Success,Debit Card,iOS
T00015391,U002273,2025-02-18 09:33:16,183.03,Bill Payment,Success,UPI,Android
T00031298,U003983,2023-07-04 11:47:59,112.5,P2P Transfer,Success,Wallet,Android
T00047828,U009509,2024-06-29 16:44:26,324.69,Bill Payment,Success,UPI,Android
T00000048,U007644,2023-01-12 18:26:33,114.55,P2P Transfer,Success,Debit Card,Android
T00016326,U010030,2023-03-16 19:49:56,107.68,Investment,Success,Credit Card,Android
T00031727,U004150,2023-12-11 19:58:57,62.2,Wallet Load,Failed,UPI,Web
T00033163,U003547,2024-04-17 16:02:44,542.45,Card Spend,Success,Net Banking,iOS
T00020350,U011699,2024-05-27 08:59:06,263.69,Investment,Success,UPI,Android
T00048971,U003248,2024-10-05 03:29:48,83.61,Bill Payment,Success,Debit Card,Android
T00013065,U008087,2024-12-08 20:43:25,214.9,P2P Transfer,Success,Debit Card,iOS
T00037477,U002458,2024-01-11 03:51:22,101.78,P2P Transfer,Success,Credit Card,Android
T00012311,U007060,2024-02-21 15:50:14,253.32,P2P Transfer,Success,UPI,Android
T00012984,U009494,2024-06-18 10:23:59,60.04,Wallet Load,Success,Wallet,iOS
T00031639,U006946,2024-01-05 17:29:17,374.64,Wallet Load,Pending,Wallet,Android
T00030380,U006598,2024-12-13 22:50:59,89.4,Bill Payment,Success,Net Banking,Android
T00042399,U009090,2023-09-13 01:08:46,39.49,Bill Payment,Success,Debit Card,iOS
T00040785,U001167,2023-10-13 13:20:48,11.42,Investment,Pending,Wallet,Android
T00015172,U000029,2024-05-28 07:23:55,80.05,Wallet Load,Success,Wallet,Android
T00046490,U003985,2024-10-31 19:00:53,38.71,Bill Payment,Success,UPI,Web
T00049747,U005954,2025-02-14 08:51:48,145.48,P2P Transfer,Success,Debit Card,Web
T00009877,U004214,2025-01-13 09:15:43,128.68,P2P Transfer,Pending,,Android
T00017012,U010217,2024-05-06 13:44:43,83.79,Investment,Failed,Debit Card,Android
T00017049,U000291,2023-03-05 05:43:01,390.48,P2P Transfer,Success,Credit Card,Android
T00044352,U003143,2023-05-22 11:08:36,106.25,Card Spend,Success,Wallet,iOS
T00005077,U003071,2023-03-10 14:09:21,115.65,Bill Payment,Success,Net Banking,iOS
T00023847,U008358,2023-09-04 05:05:37,274.19,Bill Payment,Success,UPI,Android
T00041405,U009963,2024-04-30 22:57:37,82.07,Bill Payment,Success,Debit Card,Android
T00032605,U009821,2024-06-21 19:54:21,55.08,Card Spend,Success,UPI,Web
T00045002,U009230,2023-09-01 06:23:23,40.45,P2P Transfer,Success,UPI,Android
T00010282,U010912,2024-04-22 09:57:59,196.15,Wallet Load,Failed,UPI,iOS
T00015348,U010443,2023-05-31 22:40:40,114.16,Card Spend,Refunded,Debit Card,Android
T00030353,U008501,2024-12-20 11:04:59,72.76,P2P Transfer,Success,UPI,Android
T00030276,U007808,2024-02-17 20:16:11,58.05,Card Spend,Success,Wallet,Android
T00022945,U000977,2025-02-13 14:44:55,131.18,Card Spend,Success,UPI,Web
T00030453,U003621,2023-05-29 07:41:32,117.41,P2P Transfer,Success,Net Banking,Android
T00049597,U009411,2023-01-23 03:00:50,75.13,Card Spend,Success,Credit Card,Android
T00024622,U008586,2024-06-20 12:56:01,119.34,Wallet Load,Success,Net Banking,Android
T00001541,U009696,2023-03-18 17:59:30,83.82,P2P Transfer,Success,UPI,Web
T00002959,U003648,2023-08-31 16:23:53,80.16,P2P Transfer,Success,UPI,iOS
T00036717,U008471,2023-04-02 06:41:20,128.19,P2P Transfer,Success,Net Banking,Android
T00051729,U006465,2024-06-13 03:36:02,153.81,Card Spend,Success,UPI,Android
T00018149,U006384,2025-01-07 11:45:29,338.91,P2P Transfer,Success,UPI,Android
T00021455,U008799,2024-11-20 15:20:37,21.14,Card Spend,Success,Credit Card,Android
T00020569,U005203,2024-12-27 03:49:55,223.37,Card Spend,Success,UPI,Web
T00003014,U006034,2024-06-17 15:13:53,45.32,Wallet Load,Success,UPI,iOS
T00030592,U010450,2023-08-21 18:44:43,156.49,Bill Payment,Success,Net Banking,Android
T00043289,U011865,2024-10-24 22:27:26,20.93,Bill Payment,Success,Debit Card,Android
T00018137,U006565,2025-02-14 10:58:42,286.07,P2P Transfer,Success,UPI,iOS
T00012086,U000087,2025-03-26 04:36:53,25.71,Wallet Load,Success,Credit Card,Android
T00032670,U010353,2023-11-13 01:47:00,102.46,Investment,Success,UPI,Android
T00024383,U003602,2023-07-17 14:38:00,123.83,Investment,Success,Net Banking,iOS
T00016918,U004486,2023-11-13 02:01:37,102.91,Bill Payment,Success,UPI,Android
T00035606,U007034,2023-10-09 04:55:41,159.05,P2P Transfer,Success,Credit Card,Android
T00048888,U007764,2024-03-16 07:39:43,91.52,P2P Transfer,Success,Credit Card,Android
T00026481,U009429,2024-04-18 19:39:01,71.77,Bill Payment,Success,UPI,Android
T00024258,U002556,2024-03-07 08:21:00,141.03,P2P Transfer,Success,Credit Card,iOS
T00018981,U002982,2024-08-10 04:00:19,45.73,P2P Transfer,Success,Wallet,Web
T00041614,U011008,2023-11-30 01:34:50,24.92,P2P Transfer,Success,UPI,iOS
T00039728,U006572,2024-07-06 20:05:38,574.31,Wallet Load,Failed,Debit Card,Web
T00044105,U010639,2024-07-20 07:47:09,119.07,P2P Transfer,Success,Credit Card,Android
T00039562,U005524,2025-02-12 10:56:54,46.08,P2P Transfer,Success,Credit Card,Android
T00038383,U000315,2024-03-22 04:42:03,68.3,Wallet Load,Success,Credit Card,Android
T00027047,U003774,2023-03-02 05:06:08,187.35,P2P Transfer,Success,Debit Card,Web
T00035059,U011008,2024-03-02 20:55:03,83.97,Bill Payment,Success,Wallet,iOS
T00043125,U010272,2023-02-08 22:48:46,34.07,Bill Payment,Failed,UPI,iOS
T00032837,U011690,2024-04-08 21:05:04,167.15,Investment,Success,Credit Card,iOS
T00027816,U008212,2023-02-12 20:01:23,398.71,P2P Transfer,Refunded,Wallet,iOS
T00032484,U004985,2024-11-08 17:18:54,210.66,Card Spend,Success,UPI,iOS
T00050688,U008949,2025-03-01 21:47:55,179.9,Wallet Load,Success,Wallet,Android
T00020072,U000133,2024-12-29 00:47:56,25.47,P2P Transfer,Success,UPI,Android
T00042955,U008553,2023-02-04 00:06:28,118.68,Bill Payment,Success,Debit Card,iOS
T00008426,U006411,2024-12-18 06:18:32,302.02,Bill Payment,Success,Net Banking,iOS
T00005292,U004684,2023-06-18 05:53:57,96.04,Wallet Load,Success,Credit Card,iOS
T00010324,U008452,2024-05-01 05:35:11,277.69,Card Spend,Success,Wallet,iOS
T00010286,U008917,2024-05-04 10:12:17,24.05,Wallet Load,Success,Debit Card,iOS
T00027260,U006544,2023-08-28 04:35:22,52.47,Wallet Load,Success,Credit Card,Android
T00005358,U006038,2024-01-22 10:59:33,82.2,Wallet Load,Success,UPI,Android
T00025809,U008974,2024-11-11 13:40:18,153.83,Wallet Load,Success,UPI,Android
T00017845,U009330,2023-02-08 22:26:38,149.85,Wallet Load,Success,Net Banking,iOS
T00005332,U005348,2024-07-05 11:37:49,109.75,Bill Payment,Failed,UPI,Android
T00008732,U007755,2024-02-21 03:20:53,501.12,Card Spend,Success,UPI,iOS
T00033082,U000156,2023-05-31 11:26:53,146.91,Card Spend,Success,UPI,Android
T00034733,U007153,2023-07-04 06:38:51,43.9,P2P Transfer,Success,Credit Card,Android
T00040027,U000713,2025-01-10 20:02:18,78.98,P2P Transfer,Success,UPI,Android
T00030546,U003496,2023-11-03 20:39:34,20.86,Bill Payment,Success,UPI,Android
T00047157,U001784,2024-02-28 16:09:27,59.26,Wallet Load,Success,Net Banking,Android
T00026331,U005166,2024-09-01 10:54:00,328.27,Card Spend,Success,Wallet,Web
T00037761,U001321,2023-08-21 20:08:44,113.9,Bill Payment,Success,UPI,iOS
T00015019,U004380,2024-01-31 14:09:08,80.86,P2P Transfer,Pending,UPI,Web
T00018701,U002070,2024-06-15 22:03:54,102.33,P2P Transfer,Success,Net Banking,Web
T00048903,U003295,2025-01-21 07:11:10,65.72,Card Spend,Pending,UPI,Android
T00036242,U009554,2024-08-24 19:44:00,30.17,Card Spend,Success,UPI,Android
T00006188,U006278,2025-03-11 20:53:12,247.72,P2P Transfer,Success,Net Banking,Android
T00017647,U004190,2024-10-15 03:11:53,107.84,P2P Transfer,Success,Credit Card,Android
T00002939,U011531,2025-01-27 12:53:23,193.17,Bill Payment,Failed,UPI,Web
T00001367,U003769,2023-02-13 22:45:41,48.89,Wallet Load,Refunded,UPI,Android
T00022270,U002273,2025-02-10 00:59:53,61.75,Card Spend,Pending,UPI,Android
T00042961,U000560,2025-03-17 01:40:47,86.01,Wallet Load,Success,Debit Card,Android
T00012321,U011506,2024-02-09 16:36:48,157.04,Wallet Load,Success,Credit Card,iOS
T00026743,U011739,2023-09-16 08:12:36,86.36,Bill Payment,Failed,Net Banking,Web
T00048493,U001186,2024-01-15 14:40:22,69.31,Bill Payment,Success,Wallet,Android
T00030022,U006155,2023-10-14 23:20:20,375.61,Card Spend,Success,Net Banking,Android
T00027961,U010946,2024-11-15 20:42:23,615.44,Wallet Load,Pending,Debit Card,iOS
T00040620,U004033,2025-03-02 03:21:24,78.04,Bill Payment,Success,UPI,Android
T00000981,U009499,2025-03-12 12:13:11,36.3,P2P Transfer,Success,Credit Card,Android
T00035604,U003359,2024-07-08 01:49:19,49.94,Investment,Success,Debit Card,Android
T00012915,U005660,2024-09-19 21:43:57,136.25,Bill Payment,Success,UPI,Android
T00040467,U002508,2024-09-01 03:59:24,71.17,Wallet Load,Success,UPI,Android
T00034520,U003696,2024-01-31 04:13:21,407.8,Wallet Load,Success,Wallet,iOS
T00045224,U006237,2024-02-16 12:14:14,26.89,Wallet Load,Success,UPI,iOS
T00020826,U010783,2023-02-22 15:26:09,313.64,P2P Transfer,Success,UPI,Android
T00014608,U009176,2024-03-30 14:23:58,197.93,Wallet Load,Success,Net Banking,Android
T00023469,U009891,2024-05-05 14:35:54,5.64,Card Spend,Success,UPI,iOS
T00022113,U007573,2024-02-14 11:51:02,79.76,Wallet Load,Success,Debit Card,Web
T00024765,U001506,2023-10-24 05:31:20,223.26,P2P Transfer,Success,Debit Card,iOS
T00009042,U002920,2024-04-03 10:31:57,213.54,Bill Payment,Success,UPI,Android
T00003059,U006089,2024-08-22 11:21:41,37.8,Card Spend,Success,Wallet,iOS
T00009022,U006515,2024-11-11 06:43:18,40.64,Wallet Load,Success,Credit Card,Android
T00019120,U006246,2024-10-27 18:22:46,76.5,P2P Transfer,Success,Debit Card,Android
T00047684,U010219,2024-02-21 17:15:31,244.25,Investment,Success,Net Banking,Android
T00051282,U005376,2023-05-20 08:11:47,329.96,Bill Payment,Pending,UPI,iOS
T00035546,U008958,2024-07-20 13:34:59,53.04,P2P Transfer,Success,UPI,iOS
T00018465,U004280,2023-08-24 01:07:30,17.85,P2P Transfer,Success,Wallet,Android
T00039247,U005098,2023-02-28 10:04:25,39.15,P2P Transfer,Success,Net Banking,Android
T00004239,U007388,2024-10-30 18:12:11,107.43,Card Spend,Success,UPI,iOS
T00031355,U005554,2023-10-17 09:42:45,390.21,P2P Transfer,Success,UPI,Web
T00039012,U007819,2025-03-15 23:31:31,46.86,Bill Payment,Success,UPI,Android
T00005161,U003744,2024-09-17 09:19:07,82.7,P2P Transfer,Success,UPI,Android
T00008613,U007056,2023-06-22 02:55:23,501.09,Wallet Load,Success,Credit Card,iOS
T00032714,U005318,2023-11-10 04:50:05,131.83,P2P Transfer,Success,Net Banking,Web
T00018003,U003427,2023-10-13 18:27:07,67.98,Card Spend,Pending,Credit Card,Android
T00026006,U007445,2023-12-10 07:36:19,197.3,Wallet Load,Success,Wallet,Android
T00004067,U007742,2023-07-22 04:07:18,124.22,Bill Payment,Success,UPI,Android
T00031728,U003160,2023-08-29 20:31:06,30.1,Wallet Load,Success,UPI,Android
