user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month,transaction_count,successful_transactions,total_spend,first_transaction_date,last_transaction_date,active_months,days_since_last_transaction,avg_transaction_amount,engagement_segment
U006465,2023-04-07 18:12:41,47,East,Affiliate,Verified,2023-04,5.0,4.0,506.51,2023-03-10 12:31:51,2025-02-05 22:56:34,5.0,53.0,101.30199999999999,Engaged
U006466,2023-11-24 10:08:41,19,North,Referral,Verified,2023-11,7.0,6.0,596.07,2023-02-13 07:51:35,2025-01-06 12:13:21,7.0,83.0,85.15285714285714,Engaged
U006467,2024-11-27 11:58:37,58,Central,Paid Search,Verified,2024-11,5.0,4.0,1288.07,2023-01-23 13:04:04,2025-03-06 07:39:01,5.0,24.0,257.614,Engaged
U006468,2023-06-26 10:05:34,31,East,Organic,Verified,2023-06,2.0,2.0,173.78,2023-05-18 10:01:39,2024-09-03 09:45:21,2.0,208.0,86.89,At Risk
U006469,2023-07-27 22:49:45,69,West,Affiliate,Rejected,2023-07,3.0,3.0,339.49,2023-09-26 16:46:40,2024-01-13 18:46:07,3.0,442.0,113.16333333333334,At Risk
U006470,2023-06-27 03:18:36,37,North,Referral,Verified,2023-06,6.0,5.0,692.5,2023-02-27 11:50:23,2025-01-29 14:12:09,5.0,60.0,115.41666666666667,Engaged
U006471,2023-09-17 07:10:47,27,East,Organic,Verified,2023-09,5.0,5.0,645.22,2023-01-21 08:44:03,2025-01-08 00:19:16,5.0,81.0,129.044,Engaged
U006472,2024-06-07 15:33:58,49,South,Organic,Verified,2024-06,4.0,4.0,786.15,2023-05-05 21:43:43,2024-10-29 14:38:39,4.0,152.0,196.5375,Occasional
U006473,2023-08-24 02:51:07,43,South,Organic,Verified,2023-08,4.0,3.0,783.1700000000001,2024-04-18 23:39:10,2025-02-10 23:18:30,4.0,47.0,195.79250000000002,Occasional
U006474,2024-04-25 00:36:07,42,West,Referral,Verified,2024-04,1.0,0.0,155.68,2024-10-25 02:21:19,2024-10-25 02:21:19,1.0,156.0,155.68,Occasional
U006475,2024-10-17 17:20:52,68,West,Organic,Verified,2024-10,3.0,3.0,356.61,2023-04-28 07:21:40,2025-01-02 16:16:19,3.0,87.0,118.87,Occasional
U006476,2024-11-21 17:06:37,37,South,Organic,Verified,2024-11,8.0,8.0,1296.31,2023-02-07 04:57:10,2024-10-11 20:53:23,6.0,170.0,162.03875,Occasional
U006477,2024-02-15 23:09:45,39,Central,Paid Search,Pending,2024-02,4.0,2.0,285.89,2023-02-15 11:57:04,2024-09-12 06:43:22,4.0,199.0,71.4725,At Risk
U006478,2024-06-04 15:57:08,51,North,Social,Verified,2024-06,2.0,2.0,174.73,2024-03-05 23:44:21,2024-05-27 14:50:55,2.0,307.0,87.365,At Risk
U006479,2024-11-01 23:40:53,27,East,Paid Search,Verified,2024-11,7.0,7.0,615.93,2023-04-11 16:09:37,2024-06-20 07:53:46,7.0,283.0,87.99,At Risk
U006480,2024-07-28 06:50:16,61,North,Paid Search,Verified,2024-07,7.0,5.0,1208.32,2023-04-29 10:24:57,2024-10-12 15:44:00,6.0,169.0,172.61714285714285,Occasional
U006481,2023-08-07 22:41:03,30,South,Paid Search,Verified,2023-08,7.0,6.0,1319.19,2023-02-22 10:43:31,2024-07-28 16:56:42,7.0,245.0,188.4557142857143,At Risk
U006482,2023-04-07 09:08:16,30,Central,Referral,Verified,2023-04,3.0,3.0,560.04,2024-03-13 01:16:25,2025-03-21 04:19:21,3.0,9.0,186.67999999999998,Occasional
U006483,2023-03-25 19:54:12,18,North,Social,Verified,2023-03,4.0,4.0,299.24,2023-04-17 05:22:01,2025-03-02 19:39:30,4.0,28.0,74.81,Occasional
U006484,2024-10-05 21:33:11,36,Central,Social,Verified,2024-10,4.0,4.0,711.83,2023-06-06 01:06:14,2025-01-20 04:11:23,4.0,69.0,177.9575,Occasional
U006485,2024-02-11 00:56:50,48,South,Paid Search,Verified,2024-02,3.0,3.0,699.7,2023-02-16 16:36:13,2025-01-17 15:02:59,3.0,72.0,233.23333333333335,Occasional
U006486,2023-08-05 07:58:59,55,West,Paid Search,Verified,2023-08,5.0,4.0,1277.08,2024-02-22 22:50:40,2025-01-24 17:58:43,4.0,65.0,255.416,Engaged
U006487,2023-09-10 05:48:29,65,North,Organic,Verified,2023-09,6.0,5.0,833.22,2023-03-22 08:31:10,2024-11-17 01:58:53,5.0,133.0,138.87,Occasional
U006488,2023-07-25 15:03:41,59,East,Referral,Verified,2023-07,7.0,6.0,1241.35,2023-01-09 00:34:30,2025-02-09 07:27:44,6.0,49.0,177.33571428571426,Engaged
U006489,2024-08-08 09:24:27,35,Central,Referral,Verified,2024-08,2.0,1.0,427.53,2023-06-06 15:02:17,2023-09-23 11:08:04,2.0,554.0,213.765,At Risk
U006490,2024-03-23 01:23:58,61,East,Paid Search,Verified,2024-03,3.0,3.0,189.95,2023-04-01 16:38:43,2024-10-25 13:41:38,3.0,156.0,63.31666666666666,Occasional
U006491,2024-10-03 23:29:53,28,South,Paid Search,Verified,2024-10,6.0,6.0,803.63,2023-02-15 18:53:40,2024-09-06 05:00:49,6.0,205.0,133.93833333333333,At Risk
U006492,2023-08-09 07:03:21,29,West,Organic,Verified,2023-08,5.0,4.0,760.59,2023-09-02 18:50:14,2024-07-31 13:46:19,5.0,242.0,152.118,At Risk
U006493,2023-12-11 23:29:16,36,West,Referral,Verified,2023-12,4.0,3.0,697.01,2024-05-27 14:36:57,2024-10-07 18:00:24,4.0,174.0,174.2525,Occasional
U006494,2023-03-30 20:47:32,46,North,Organic,Verified,2023-03,3.0,2.0,620.61,2023-08-22 14:47:56,2025-03-19 19:08:15,3.0,11.0,206.87,Occasional
U006495,2024-12-10 02:12:36,28,West,Paid Search,Verified,2024-12,1.0,1.0,43.64,2023-08-20 03:31:34,2023-08-20 03:31:34,1.0,588.0,43.64,At Risk
U006496,2024-01-09 15:51:10,65,West,Organic,Verified,2024-01,3.0,3.0,986.4000000000001,2023-04-26 21:58:35,2024-07-31 03:34:55,3.0,242.0,328.8,At Risk
U006497,2024-02-08 16:47:16,32,West,Organic,Verified,2024-02,3.0,1.0,491.43,2023-08-08 16:17:21,2025-02-24 20:59:28,2.0,34.0,163.81,Occasional
U006498,2023-10-29 23:26:28,38,South,Organic,Verified,2023-10,2.0,1.0,440.99,2024-01-19 12:43:36,2024-08-28 01:45:43,2.0,214.0,220.495,At Risk
U006499,2023-07-17 18:31:31,50,South,Referral,Verified,2023-07,2.0,2.0,345.82000000000005,2024-06-13 23:32:03,2025-03-22 01:50:45,2.0,8.0,172.91000000000003,Occasional
U006500,2024-11-23 08:03:52,40,Central,Referral,Verified,2024-11,6.0,5.0,456.63,2023-08-05 04:43:57,2025-03-28 01:38:43,6.0,2.0,76.105,Engaged
U006501,2023-12-23 22:51:03,39,East,Paid Search,Verified,2023-12,3.0,3.0,409.27,2023-06-08 13:07:01,2025-02-21 08:07:20,3.0,37.0,136.42333333333332,Occasional
U006502,2024-05-07 13:59:59,70,East,Paid Search,Verified,2024-05,9.0,6.0,1373.08,2023-02-28 07:08:27,2024-10-19 11:43:22,8.0,162.0,152.56444444444443,Occasional
U006503,2023-01-28 05:40:34,41,Central,Social,Pending,2023-01,4.0,4.0,702.37,2023-07-05 00:35:22,2024-05-02 14:34:40,3.0,332.0,175.5925,At Risk
U006504,2023-07-21 10:17:54,23,North,Social,Verified,2023-07,4.0,3.0,799.88,2023-03-25 03:21:02,2024-02-28 05:22:27,4.0,396.0,199.97,At Risk
U006505,2024-08-09 22:06:01,56,South,Referral,Pending,2024-08,7.0,5.0,789.3,2023-01-08 14:25:50,2024-08-04 08:55:17,5.0,238.0,112.75714285714285,At Risk
U006506,2023-03-06 02:52:04,55,West,Referral,Verified,2023-03,7.0,7.0,1049.12,2023-02-02 09:38:04,2024-08-21 14:57:26,5.0,221.0,149.8742857142857,At Risk
U006507,2023-03-16 01:08:31,29,West,Affiliate,Verified,2023-03,2.0,2.0,297.32,2024-05-29 01:16:16,2025-01-06 14:06:38,2.0,83.0,148.66,Occasional
U006508,2024-08-14 04:22:29,63,Central,Referral,Verified,2024-08,2.0,2.0,93.42,2024-04-19 19:31:58,2024-06-07 12:20:34,2.0,296.0,46.71,At Risk
U006509,2023-08-14 09:16:24,38,West,Organic,Verified,2023-08,5.0,4.0,1012.84,2023-03-26 11:16:27,2025-01-08 18:32:07,5.0,81.0,202.568,Engaged
U006510,2023-07-19 22:21:25,25,South,Paid Search,Verified,2023-07,7.0,7.0,728.65,2023-09-03 03:55:25,2024-11-06 22:52:43,6.0,144.0,104.09285714285714,Occasional
U006511,2024-02-17 16:20:45,27,South,Organic,Pending,2024-02,4.0,4.0,500.5,2023-04-14 19:54:55,2024-10-13 19:58:15,4.0,168.0,125.125,Occasional
U006512,2023-05-23 07:01:38,55,North,Affiliate,Verified,2023-05,3.0,2.0,283.51,2023-02-03 21:54:50,2024-02-25 13:16:29,3.0,399.0,94.50333333333333,At Risk
U006513,2023-02-01 08:55:27,29,Central,Referral,Pending,2023-02,3.0,3.0,233.45,2023-01-09 09:49:26,2024-12-10 10:40:44,3.0,110.0,77.81666666666666,Occasional
U006514,2023-01-04 05:57:39,42,North,Social,Pending,2023-01,1.0,1.0,165.14,2023-12-10 22:58:46,2023-12-10 22:58:46,1.0,476.0,165.14,At Risk
U006515,2023-02-27 21:37:55,56,East,Organic,Verified,2023-02,2.0,2.0,330.2,2023-05-14 00:18:21,2024-11-11 06:43:18,2.0,139.0,165.1,Occasional
U006516,2023-04-26 17:27:50,63,South,Paid Search,Pending,2023-04,5.0,5.0,1172.37,2023-04-24 02:58:57,2024-10-15 05:27:21,5.0,166.0,234.474,Occasional
U006517,2024-05-23 03:57:30,43,North,Referral,Verified,2024-05,1.0,0.0,77.75,2024-02-24 01:35:10,2024-02-24 01:35:10,1.0,400.0,77.75,At Risk
U006518,2023-08-06 12:05:39,66,South,Affiliate,Pending,2023-08,2.0,2.0,293.24,2024-01-08 07:55:08,2024-07-17 09:12:05,2.0,256.0,146.62,At Risk
U006519,2023-02-22 09:32:04,34,East,Paid Search,Verified,2023-02,9.0,7.0,1393.98,2023-09-10 17:03:05,2025-01-31 06:09:51,6.0,58.0,154.88666666666666,Engaged
U006520,2023-01-11 12:43:02,64,North,Organic,Verified,2023-01,5.0,4.0,495.81,2023-01-13 08:56:29,2024-10-02 07:59:41,5.0,179.0,99.162,Occasional
U006521,2023-12-15 06:29:30,31,Central,Social,Verified,2023-12,9.0,7.0,1827.95,2023-05-16 11:52:09,2025-03-02 17:50:29,7.0,28.0,203.10555555555555,Engaged
U006522,2024-09-05 07:02:28,21,Central,Social,Pending,2024-09,3.0,3.0,366.01,2023-12-30 14:20:54,2024-09-05 01:26:21,3.0,206.0,122.00333333333333,At Risk
U006523,2023-09-05 05:56:50,56,North,Social,Pending,2023-09,4.0,4.0,662.3499999999999,2023-06-16 19:52:23,2025-03-24 02:38:25,4.0,6.0,165.58749999999998,Occasional
U006524,2023-02-16 14:40:08,58,Central,Referral,Verified,2023-02,4.0,3.0,592.63,2023-03-09 06:19:37,2024-11-28 09:37:05,4.0,122.0,148.1575,Occasional
U006525,2023-06-16 11:57:04,67,South,Affiliate,Verified,2023-06,7.0,7.0,1359.03,2023-04-11 23:47:51,2025-01-06 23:43:17,7.0,82.0,194.14714285714285,Engaged
U006526,2023-12-31 12:55:03,66,North,Organic,Verified,2023-12,5.0,5.0,538.84,2023-12-08 23:34:08,2024-12-16 21:02:31,5.0,104.0,107.768,Occasional
U006527,2023-05-18 19:24:22,44,South,Organic,Verified,2023-05,4.0,4.0,610.71,2023-01-17 07:41:12,2024-09-17 21:54:10,4.0,194.0,152.6775,At Risk
U006528,2024-12-15 06:56:32,50,West,Organic,Verified,2024-12,4.0,4.0,528.27,2023-07-24 04:14:17,2024-07-31 15:28:51,3.0,242.0,132.0675,At Risk
U006529,2024-07-11 06:57:57,55,West,Paid Search,Verified,2024-07,3.0,2.0,249.05,2023-08-08 02:45:09,2024-09-12 17:49:41,3.0,199.0,83.01666666666667,At Risk
U006530,2023-09-09 13:01:31,44,North,Social,Verified,2023-09,7.0,7.0,1463.8,2023-03-12 04:13:37,2024-11-25 23:30:28,7.0,124.0,209.1142857142857,Occasional
U006531,2024-11-25 15:01:09,18,West,Referral,Pending,2024-11,2.0,2.0,142.06,2024-09-10 04:43:19,2024-10-25 21:48:49,2.0,156.0,71.03,Occasional
U006532,2023-08-26 06:21:55,20,West,Paid Search,Pending,2023-08,3.0,3.0,407.89,2024-06-05 18:13:34,2024-10-01 22:26:18,3.0,180.0,135.96333333333334,Occasional
U006533,2023-04-13 07:56:56,53,West,Affiliate,Verified,2023-04,3.0,3.0,576.6,2023-03-17 11:45:00,2024-01-07 04:59:02,3.0,448.0,192.20000000000002,At Risk
U006534,2024-11-15 22:43:57,63,East,Paid Search,Verified,2024-11,4.0,3.0,1248.42,2023-03-08 23:47:20,2023-08-01 06:25:43,4.0,607.0,312.105,At Risk
U006535,2024-12-01 13:36:53,27,West,Paid Search,Pending,2024-12,3.0,3.0,270.91,2024-06-16 13:04:31,2024-11-05 09:32:31,3.0,145.0,90.30333333333334,Occasional
U006536,2023-08-17 05:45:00,20,East,Referral,Verified,2023-08,4.0,4.0,473.02,2023-08-15 11:04:26,2024-04-10 08:13:15,3.0,354.0,118.255,At Risk
U006537,2024-03-10 04:14:20,39,North,Paid Search,Verified,2024-03,2.0,2.0,439.3,2023-04-10 04:34:45,2024-01-20 12:17:24,2.0,435.0,219.65,At Risk
U006538,2023-05-07 12:05:03,34,West,Referral,Pending,2023-05,1.0,1.0,54.54,2023-07-14 14:36:54,2023-07-14 14:36:54,1.0,625.0,54.54,At Risk
U006539,2024-04-13 09:53:25,70,South,Affiliate,Verified,2024-04,5.0,3.0,693.93,2023-01-23 02:12:03,2025-01-01 08:02:03,4.0,88.0,138.786,Engaged
U006540,2024-05-18 18:52:39,67,West,Paid Search,Pending,2024-05,6.0,4.0,476.71999999999997,2023-02-07 04:33:44,2024-05-12 23:27:02,5.0,321.0,79.45333333333333,At Risk
U006541,2024-06-02 05:54:36,47,West,Paid Search,Verified,2024-06,5.0,4.0,1670.9700000000003,2023-02-24 18:44:01,2025-02-11 08:46:16,5.0,47.0,334.1940000000001,Engaged
U006542,2024-02-20 04:14:33,68,South,Paid Search,Verified,2024-02,2.0,2.0,587.92,2024-07-04 21:48:37,2025-01-31 15:43:33,2.0,58.0,293.96,Occasional
U006543,2024-05-29 00:09:46,30,North,Social,Pending,2024-05,3.0,3.0,604.8699999999999,2023-03-19 00:59:55,2023-12-18 10:29:06,3.0,468.0,201.6233333333333,At Risk
U006544,2024-02-10 04:27:31,70,West,Paid Search,Verified,2024-02,6.0,5.0,476.96000000000004,2023-05-02 04:10:07,2023-11-15 21:47:45,5.0,501.0,79.49333333333334,At Risk
U006545,2024-08-21 11:05:26,41,West,Affiliate,Pending,2024-08,3.0,2.0,408.81,2023-09-07 03:30:46,2024-09-15 23:16:48,3.0,195.0,136.27,At Risk
U006546,2023-05-12 02:22:00,43,West,Referral,Pending,2023-05,2.0,1.0,408.76,2023-08-16 13:09:11,2024-04-04 15:09:18,2.0,360.0,204.38,At Risk
U006547,2023-12-19 22:22:14,20,East,Organic,Verified,2023-12,4.0,2.0,322.28999999999996,2023-08-16 22:36:03,2024-06-18 08:26:07,4.0,285.0,80.57249999999999,At Risk
U006548,2023-10-31 23:14:42,27,North,Paid Search,Verified,2023-10,5.0,5.0,520.98,2023-04-05 16:45:09,2024-05-18 01:44:24,5.0,316.0,104.196,At Risk
U006549,2024-01-25 08:26:32,28,South,Organic,Verified,2024-01,4.0,2.0,613.2,2023-02-05 18:20:50,2025-01-09 19:41:33,4.0,80.0,153.3,Occasional
U006550,2023-04-14 17:17:44,43,West,Organic,Pending,2023-04,7.0,5.0,940.04,2023-01-16 11:23:29,2025-02-21 07:00:46,7.0,37.0,134.29142857142855,Engaged
U006551,2023-08-25 09:26:56,28,South,Organic,Verified,2023-08,3.0,2.0,367.21,2023-05-19 10:02:33,2024-05-06 08:50:53,3.0,328.0,122.40333333333332,At Risk
U006552,2024-11-27 12:32:40,23,West,Referral,Verified,2024-11,7.0,6.0,1545.02,2023-07-14 19:02:04,2024-12-26 12:05:21,7.0,94.0,220.71714285714285,Occasional
U006553,2023-03-18 20:06:46,50,South,Referral,Verified,2023-03,7.0,5.0,749.05,2023-05-29 10:12:36,2025-01-26 21:45:16,7.0,63.0,107.00714285714285,Engaged
U006554,2024-04-08 18:34:52,64,North,Paid Search,Verified,2024-04,3.0,3.0,149.95000000000002,2023-05-05 14:37:27,2024-01-08 01:27:20,3.0,447.0,49.98333333333334,At Risk
U006555,2024-04-30 04:29:46,21,East,Paid Search,Verified,2024-04,10.0,8.0,1113.84,2023-03-05 18:23:53,2024-10-26 00:06:50,9.0,155.0,111.38399999999999,Occasional
U006556,2023-12-13 09:30:55,47,East,Paid Search,Verified,2023-12,1.0,1.0,368.31,2025-02-19 02:50:46,2025-02-19 02:50:46,1.0,39.0,368.31,Occasional
U006557,2023-01-25 12:50:47,68,East,Social,Rejected,2023-01,3.0,3.0,506.95000000000005,2023-04-26 08:42:34,2025-01-08 16:19:06,3.0,81.0,168.98333333333335,Occasional
U006558,2023-01-26 01:55:10,39,South,Social,Verified,2023-01,5.0,5.0,485.53,2023-03-29 04:30:54,2024-07-21 15:42:15,4.0,252.0,97.106,At Risk
U006559,2023-07-21 05:07:33,27,West,Referral,Verified,2023-07,4.0,3.0,282.27,2024-04-30 23:09:50,2025-02-17 00:23:42,4.0,41.0,70.5675,Occasional
U006560,2023-03-16 20:02:46,22,East,Organic,Verified,2023-03,5.0,5.0,1006.3499999999999,2023-04-19 07:31:25,2024-07-24 08:26:22,4.0,249.0,201.26999999999998,At Risk
U006561,2023-03-10 18:54:26,67,West,Social,Verified,2023-03,3.0,3.0,557.0,2023-02-15 11:50:14,2024-06-30 20:39:34,3.0,273.0,185.66666666666666,At Risk
U006562,2023-04-27 21:19:21,39,East,Affiliate,Verified,2023-04,4.0,3.0,287.98,2023-03-14 20:14:20,2025-01-23 06:53:11,4.0,66.0,71.995,Occasional
U006563,2023-05-20 05:32:23,23,South,Organic,Pending,2023-05,2.0,2.0,62.790000000000006,2023-01-15 11:43:13,2025-01-06 11:13:18,2.0,83.0,31.395000000000003,Occasional
U006564,2024-09-04 02:05:32,63,West,Paid Search,Verified,2024-09,6.0,6.0,945.38,2023-01-02 10:41:11,2024-12-03 03:09:29,6.0,117.0,157.56333333333333,Occasional
U006565,2024-04-11 06:33:56,60,Unknown,Organic,Pending,2024-04,6.0,6.0,779.59,2023-03-24 17:09:27,2025-02-14 10:58:42,5.0,44.0,129.93166666666667,Engaged
U006566,2023-01-23 04:46:47,55,East,Referral,Verified,2023-01,4.0,3.0,1134.67,2023-02-14 02:43:48,2024-09-03 09:27:17,3.0,208.0,283.6675,At Risk
U006567,2024-04-03 18:54:38,22,East,Paid Search,Verified,2024-04,5.0,5.0,816.4000000000001,2023-02-22 07:22:04,2025-02-26 04:23:29,5.0,32.0,163.28000000000003,Engaged
U006568,2023-04-10 19:08:16,22,North,Organic,Verified,2023-04,9.0,8.0,1044.54,2023-02-07 21:57:54,2024-08-30 12:20:42,6.0,212.0,116.06,At Risk
U006569,2023-11-04 08:52:55,29,Central,Organic,Verified,2023-11,5.0,5.0,756.95,2023-01-01 19:30:56,2024-11-01 12:14:31,5.0,149.0,151.39000000000001,Occasional
U006570,2023-01-28 18:33:25,26,South,Paid Search,Verified,2023-01,7.0,5.0,814.29,2023-04-27 21:41:22,2024-04-20 11:40:26,6.0,344.0,116.32714285714285,At Risk
U006571,2023-03-07 19:48:46,46,North,Referral,Verified,2023-03,3.0,3.0,511.55,2023-02-25 14:32:09,2023-09-29 13:37:47,3.0,548.0,170.51666666666668,At Risk
U006572,2023-04-07 19:03:58,38,West,Paid Search,Verified,2023-04,6.0,5.0,858.1999999999999,2023-11-24 14:53:27,2025-03-23 01:41:59,5.0,7.0,143.03333333333333,Engaged
U006573,2023-11-13 08:42:39,58,North,Organic,Verified,2023-11,5.0,4.0,715.46,2023-05-22 10:22:16,2024-10-21 14:26:35,5.0,160.0,143.092,Occasional
U006574,2023-12-05 01:10:37,23,Central,Referral,Verified,2023-12,4.0,4.0,421.74,2023-12-24 15:11:30,2024-10-02 13:00:51,4.0,179.0,105.435,Occasional
U006575,2023-09-15 12:05:24,56,South,Social,Verified,2023-09,3.0,3.0,324.86,2023-02-14 19:27:01,2025-02-28 18:51:17,3.0,30.0,108.28666666666668,Occasional
U006576,2024-03-28 17:22:02,67,South,Organic,Rejected,2024-03,2.0,2.0,100.74000000000001,2024-11-01 08:25:54,2025-03-03 13:04:45,2.0,27.0,50.370000000000005,Occasional
U006577,2024-06-09 22:26:39,24,North,Paid Search,Verified,2024-06,6.0,5.0,651.89,2023-02-26 23:18:43,2025-02-08 18:08:09,6.0,50.0,108.64833333333333,Engaged
U006578,2024-06-15 23:23:59,52,North,Paid Search,Verified,2024-06,1.0,1.0,35.1,2024-01-17 03:51:34,2024-01-17 03:51:34,1.0,438.0,35.1,At Risk
U006579,2024-02-27 16:32:46,44,North,Organic,Verified,2024-02,4.0,4.0,966.24,2024-06-20 19:01:17,2025-02-26 06:56:09,4.0,32.0,241.56,Occasional
U006580,2024-02-03 06:08:28,23,North,Affiliate,Verified,2024-02,6.0,6.0,487.76000000000005,2023-01-09 16:07:55,2024-12-09 08:45:08,6.0,111.0,81.29333333333334,Occasional
U006581,2023-12-25 20:13:56,33,South,Social,Verified,2023-12,7.0,6.0,595.7,2023-06-07 17:25:14,2024-11-19 20:18:26,6.0,131.0,85.10000000000001,Occasional
U006582,2023-06-23 16:36:58,59,South,Paid Search,Verified,2023-06,5.0,4.0,432.75,2023-01-16 21:46:33,2024-12-31 14:07:02,5.0,89.0,86.55,Engaged
U006583,2023-12-22 11:55:33,64,South,Paid Search,Verified,2023-12,4.0,4.0,264.32,2023-03-26 22:17:06,2025-01-26 14:57:30,4.0,63.0,66.08,Occasional
U006584,2023-01-08 08:55:02,37,North,Organic,Verified,2023-01,3.0,2.0,199.03,2023-02-12 04:42:07,2024-12-08 07:22:20,3.0,112.0,66.34333333333333,Occasional
U006585,2024-12-06 09:31:17,23,North,Referral,Verified,2024-12,7.0,5.0,856.54,2023-04-13 18:47:40,2024-08-12 05:10:17,6.0,230.0,122.36285714285714,At Risk
U006586,2023-09-28 04:02:17,30,North,Organic,Verified,2023-09,6.0,4.0,442.88,2023-06-05 07:05:42,2025-01-11 01:50:14,5.0,78.0,73.81333333333333,Engaged
U006587,2024-07-06 02:16:29,62,North,Paid Search,Verified,2024-07,3.0,1.0,301.07,2024-04-06 19:51:02,2024-12-17 03:27:56,3.0,103.0,100.35666666666667,Occasional
U006588,2024-11-29 09:27:14,48,South,Organic,Verified,2024-11,4.0,4.0,442.31,2023-07-31 00:34:14,2024-03-14 18:51:01,4.0,381.0,110.5775,At Risk
U006589,2023-12-29 19:04:54,40,North,Referral,Pending,2023-12,4.0,3.0,307.03999999999996,2023-05-19 01:03:02,2024-10-29 18:19:30,4.0,152.0,76.75999999999999,Occasional
U006590,2024-09-21 03:12:40,18,South,Social,Verified,2024-09,4.0,4.0,330.37,2023-07-29 19:24:33,2025-02-19 23:22:40,4.0,38.0,82.5925,Occasional
U006591,2023-12-16 19:58:48,59,Central,Organic,Verified,2023-12,2.0,1.0,240.35000000000002,2023-04-09 06:44:31,2024-01-23 09:05:42,2.0,432.0,120.17500000000001,At Risk
U006592,2023-04-07 13:42:16,42,South,Referral,Verified,2023-04,2.0,2.0,504.06,2024-03-28 18:14:49,2024-08-07 10:13:37,2.0,235.0,252.03,At Risk
U006593,2023-01-20 07:54:49,46,North,Affiliate,Verified,2023-01,12.0,11.0,2309.88,2023-01-26 00:25:35,2024-12-03 07:35:26,11.0,117.0,192.49,Occasional
U006594,2023-04-10 00:06:19,62,West,Organic,Verified,2023-04,7.0,5.0,900.54,2023-10-02 04:09:50,2025-02-17 15:45:54,7.0,41.0,128.64857142857142,Engaged
U006595,2024-11-19 00:45:44,47,East,Social,Verified,2024-11,4.0,2.0,475.47,2023-02-15 20:34:08,2025-02-25 22:17:58,3.0,33.0,118.8675,Occasional
U006596,2023-12-13 19:53:54,67,North,Referral,Pending,2023-12,1.0,1.0,18.03,2025-03-13 16:26:40,2025-03-13 16:26:40,1.0,17.0,18.03,Occasional
U006597,2023-08-21 23:55:40,47,West,Paid Search,Pending,2023-08,3.0,3.0,179.38,2023-05-16 18:56:16,2023-10-22 04:50:56,3.0,525.0,59.79333333333333,At Risk
U006598,2023-11-22 14:59:17,36,West,Referral,Verified,2023-11,5.0,4.0,256.66,2023-07-11 23:00:56,2024-12-13 22:50:59,4.0,107.0,51.33200000000001,Occasional
U006599,2023-07-06 20:03:09,66,Central,Organic,Verified,2023-07,5.0,5.0,487.06,2023-10-25 11:20:15,2025-01-01 02:19:21,5.0,88.0,97.412,Engaged
U006600,2024-09-27 12:05:16,52,Central,Organic,Verified,2024-09,3.0,2.0,404.46999999999997,2023-04-05 16:43:39,2024-04-18 04:19:29,3.0,346.0,134.82333333333332,At Risk
U006601,2024-12-30 13:38:39,58,East,Paid Search,Verified,2024-12,5.0,3.0,619.06,2023-10-26 20:47:08,2025-02-02 00:39:27,5.0,56.0,123.81199999999998,Engaged
U006602,2023-03-03 23:43:47,30,West,Referral,Rejected,2023-03,1.0,1.0,29.48,2023-12-18 21:52:30,2023-12-18 21:52:30,1.0,468.0,29.48,At Risk
U006603,2024-06-08 15:26:34,53,South,Social,Verified,2024-06,7.0,7.0,682.78,2023-04-29 10:55:31,2024-01-31 14:52:43,7.0,424.0,97.53999999999999,At Risk
U006604,2023-09-02 23:42:53,47,Central,Paid Search,Verified,2023-09,3.0,3.0,860.3,2023-02-28 17:42:17,2025-03-30 20:16:00,3.0,0.0,286.76666666666665,Occasional
U006605,2023-02-04 13:48:47,23,East,Organic,Verified,2023-02,6.0,5.0,650.29,2023-06-14 08:37:11,2025-03-03 04:49:17,6.0,27.0,108.38166666666666,Engaged
U006606,2024-11-04 05:07:30,31,South,Organic,Pending,2024-11,7.0,5.0,764.79,2023-01-02 08:40:47,2024-02-08 01:48:32,7.0,416.0,109.25571428571428,At Risk
U006607,2023-02-15 04:14:00,66,North,Social,Verified,2023-02,2.0,2.0,427.41999999999996,2023-03-13 01:08:19,2023-10-31 06:23:44,2.0,516.0,213.70999999999998,At Risk
U006608,2023-05-31 07:24:39,48,East,Organic,Verified,2023-05,6.0,5.0,633.86,2023-09-24 12:48:35,2024-09-13 16:59:13,5.0,198.0,105.64333333333333,At Risk
U006609,2023-01-19 14:47:14,59,East,Social,Verified,2023-01,3.0,3.0,198.8,2023-02-22 15:22:18,2025-01-03 21:52:38,3.0,86.0,66.26666666666667,Occasional
U006610,2023-12-11 00:52:48,27,West,Organic,Verified,2023-12,4.0,2.0,334.79,2023-05-10 04:00:10,2024-11-27 03:53:21,4.0,123.0,83.6975,Occasional
U006611,2024-03-13 17:19:23,29,North,Organic,Verified,2024-03,4.0,3.0,464.45,2023-12-14 06:57:40,2024-12-31 14:27:09,4.0,89.0,116.1125,Occasional
U006612,2023-08-23 02:11:33,67,West,Organic,Pending,2023-08,6.0,5.0,646.3000000000001,2023-02-07 06:59:47,2023-11-17 15:24:57,5.0,499.0,107.71666666666668,At Risk
